TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
106.649251701,-142.475,-6.02347,7.17263,10.2715,-4.49309,12.3861,-1.70022,1.50439,-3.70293,2.49082,-0.948224,0.776535,-1.90486,2.37402,-1.75211,6.0063,1.01764,1.96198,0.00586331,-0.0434213,-2.66633
106.672471655,-138.94,-9.37022,4.4577,8.87043,-6.08482,13.5296,2.54876,7.04415,3.66464,3.81366,-1.83352,-1.77385,-0.587252,3.19587,-1.38116,2.72097,-1.59144,-0.135376,-0.648328,0.0934994,-0.716168
106.695691610,-141.548,-4.96161,4.86412,8.33235,-10.0513,10.8789,-2.93186,6.44843,-1.23066,2.38951,-3.18123,1.54888,-2.06431,2.83855,-0.935764,7.89183,0.0341755,4.12472,0.437587,3.06125,1.37245
106.718911565,-134.526,-4.86046,6.62205,8.57224,-4.77578,8.042,-1.86498,6.51317,2.3264,2.89616,-1.63199,-2.27192,-2.20467,0.720924,-2.12999,4.75929,-1.20306,1.78639,1.16713,-0.177288,0.278542
106.742131519,-126.619,-3.44051,1.92337,9.59096,-4.77077,7.56713,-5.70109,0.364077,-6.22566,2.57056,0.272115,2.39259,-0.461402,3.20641,-2.13407,2.53441,-2.29021,1.3864,0.283337,0.0442195,-2.52604
106.765351474,-123.182,0.869397,1.74593,12.5771,-1.67462,7.70633,-4.78965,-1.31763,-2.58078,2.65467,-1.43313,2.55612,-0.686152,2.2308,-3.69934,1.52806,-0.18457,0.442836,-0.975873,2.15403,-1.8212
106.788571429,-133.897,3.17983,-3.95212,12.381,-3.61556,8.29839,-4.15469,5.59562,-3.73376,4.36547,-3.66412,2.75632,-2.50145,2.49492,-1.82329,3.20624,-4.2292,0.0433877,-0.982593,-0.605501,1.15648
106.811791383,-146.57,5.37899,1.55781,13.6236,1.78938,10.8983,-0.517255,5.29359,-5.60141,2.07952,-8.14378,-0.642781,-5.13807,3.4619,-0.536961,4.67394,-2.24719,-0.0918323,-0.967149,0.641479,-1.5917
106.835011338,-154.244,12.6252,-1.37923,14.1983,-0.121341,6.53074,-5.03713,3.96961,-3.42625,4.66885,-5.80442,-1.63542,-3.24772,2.42332,-1.56157,1.94784,0.847336,2.78116,-0.346938,0.820086,-0.909917
106.858231293,-155.992,11.6385,-2.82153,13.9207,1.13781,6.33392,-1.26148,6.08984,-3.59571,2.73159,-4.76254,0.00308103,-0.800205,2.98568,-1.90329,2.79561,-0.87384,3.23566,-0.742791,-1.63106,-1.47198
106.881451247,-151.892,12.7131,-1.22911,12.559,-1.94238,6.60702,-6.30017,1.88462,-4.94748,2.65068,-1.85808,3.77146,-0.678177,1.35314,-4.2079,-0.100353,0.427443,4.47621,1.2537,1.30947,-0.277159
106.904671202,-153.142,11.5794,-1.62533,8.54411,-1.33467,6.22543,-2.90921,2.10559,-3.08507,2.16336,-1.62975,5.42316,-1.93804,0.79233,-4.27977,3.8867,1.14044,3.4861,-0.821189,1.23175,-0.152786
106.927891156,-142.361,7.31101,-4.48492,5.17786,1.05324,6.71686,-2.85656,3.26196,-1.71439,3.37025,-1.48784,0.262931,-2.7241,1.74021,-1.37852,2.06592,-0.229791,2.65722,-0.763396,2.88085,-0.679275
106.951111111,-139.295,9.40789,1.27635,7.5299,0.308573,5.78408,-1.48598,3.23859,-6.79652,0.785762,-3.35325,0.882714,-2.69959,3.54036,-2.12959,2.32341,-3.04449,2.36571,-1.30583,1.12217,-1.08107
